,id,date,this_is_reply,text,retweets,replies,likes,quotes,attachments,entities,qutotes
10,1.50412E+18,2022-03-16 15:42:32+00:00,FALSE,"📢ALINFT HOLDERS ONLY
#Metaverse TREASURE HUNT is on the way. Get ready!
🗺️🎁🔍👀 https://t.co/agFF8AWyMB",13,8,57,,{'media_keys': ['3_1504120185628016641']},"{'hashtags': [{'start': 21, 'end': 31, 'tag': 'Metaverse'}], 'urls': [{'start': 78, 'end': 101, 'url': 'https://t.co/agFF8AWyMB', 'expanded_url': 'https://twitter.com/0xALINFT/status/1504120941273526274/photo/1', 'display_url': 'pic.twitter.com/agFF8AWyMB'}]}",3
11,1.50268E+18,2022-03-12 16:10:59+00:00,TRUE,"@housegamenft Winners 🏆
• @ItsOnlyKristin
• @ReptarVibez
• @cryptonftlord
• @the_forefather
• @gor90587845

✔️ https://t.co/7uQpbKEKza
Please DM ALI your Discord ID and ETH Wallet address with proof.",2,1,15,,,"{'urls': [{'start': 111, 'end': 134, 'url': 'https://t.co/7uQpbKEKza', 'expanded_url': 'https://twitterpicker.com/d/v4s3r5yy', 'display_url': 'twitterpicker.com/d/v4s3r5yy'}], 'mentions': [{'start': 0, 'end': 13, 'username': 'housegamenft', 'id': '1465414189103697921'}, {'start': 26, 'end': 41, 'username': 'ItsOnlyKristin', 'id': '355871532'}, {'start': 44, 'end': 56, 'username': 'ReptarVibez', 'id': '491904630'}, {'start': 59, 'end': 73, 'username': 'cryptonftlord', 'id': '2998909548'}, {'start': 76, 'end': 91, 'username': 'the_forefather', 'id': '1479020878616838147'}, {'start': 94, 'end': 106, 'username': 'gor90587845', 'id': '1459435862291550208'}]}",0
12,1.50268E+18,2022-03-12 16:09:48+00:00,TRUE,"@bobomaid Winners 🏆
• @Ludinho_tga
• @Black_KaiserNFT
• @billboman2277
• @kurt30746656
• @rebort31916065

✔️ https://t.co/tlQEieyxlI
Please DM ALI your Discord ID and ETH Wallet address with proof.",0,1,7,,,"{'urls': [{'start': 109, 'end': 132, 'url': 'https://t.co/tlQEieyxlI', 'expanded_url': 'https://twitterpicker.com/d/h3ezd82v', 'display_url': 'twitterpicker.com/d/h3ezd82v'}], 'mentions': [{'start': 0, 'end': 9, 'username': 'bobomaid', 'id': '1482945155858452484'}, {'start': 22, 'end': 34, 'username': 'Ludinho_tga', 'id': '301160654'}, {'start': 37, 'end': 53, 'username': 'Black_KaiserNFT', 'id': '1488490204134477824'}, {'start': 56, 'end': 70, 'username': 'billboman2277', 'id': '1463370183855071236'}, {'start': 73, 'end': 86, 'username': 'kurt30746656', 'id': '1238125355275149318'}, {'start': 89, 'end': 104, 'username': 'rebort31916065', 'id': '1493497532592582660'}]}",0
13,1.50268E+18,2022-03-12 16:08:33+00:00,TRUE,"@GummiesGangNFT Winners 🏆
• @Vencent_mian
• @NNick00000
• @nony_loongli

✔️ https://t.co/ydmNObjCaB
Please DM ALI your Discord ID and ETH Wallet address with proof.",1,2,10,,,"{'urls': [{'start': 76, 'end': 99, 'url': 'https://t.co/ydmNObjCaB', 'expanded_url': 'https://twitterpicker.com/d/e769ja9c', 'display_url': 'twitterpicker.com/d/e769ja9c'}], 'mentions': [{'start': 0, 'end': 15, 'username': 'GummiesGangNFT', 'id': '1494937774402662400'}, {'start': 28, 'end': 41, 'username': 'Vencent_mian', 'id': '1489792184316723200'}, {'start': 44, 'end': 55, 'username': 'NNick00000', 'id': '934592642641481728'}, {'start': 58, 'end': 71, 'username': 'nony_loongli', 'id': '1163444243462909952'}]}",0
14,1.50228E+18,2022-03-11 13:46:37+00:00,FALSE,"🦊 ALI &amp; His Friends x House Game 🏡

5x House Game WL Spots

House Game is an innovative P2E game based on real estate where you can become a landlord &amp; yield $CASH daily!

• Follow @housegamenft + @0xALINFT
• Like + RT + Tag 3 Friends

Winners in 24 hours!🎉 https://t.co/Q1Xqak27aK",3526,3535,3593,,{'media_keys': ['7_1502279769404047364']},"{'cashtags': [{'start': 166, 'end': 171, 'tag': 'CASH'}], 'urls': [{'start': 266, 'end': 289, 'url': 'https://t.co/Q1Xqak27aK', 'expanded_url': 'https://twitter.com/0xALINFT/status/1502279830015909891/video/1', 'display_url': 'pic.twitter.com/Q1Xqak27aK'}], 'mentions': [{'start': 189, 'end': 202, 'username': 'housegamenft', 'id': '1465414189103697921'}, {'start': 205, 'end': 214, 'username': '0xALINFT', 'id': '1473561489634037760'}]}",14
15,1.50227E+18,2022-03-11 13:01:17+00:00,FALSE,Our AMA with @bobomaid just begin in our Discord. Come and join now! https://t.co/GJNMWMBezL https://t.co/vcjfOOKVPH,3,2,15,,,"{'urls': [{'start': 69, 'end': 92, 'url': 'https://t.co/GJNMWMBezL', 'expanded_url': 'http://discord.gg/alinft', 'display_url': 'discord.gg/alinft'}, {'start': 93, 'end': 116, 'url': 'https://t.co/vcjfOOKVPH', 'expanded_url': 'https://twitter.com/0xALINFT/status/1501930330671878146', 'display_url': 'twitter.com/0xALINFT/statu…'}], 'mentions': [{'start': 13, 'end': 22, 'username': 'bobomaid', 'id': '1482945155858452484'}]}",1
16,1.50193E+18,2022-03-10 14:37:50+00:00,FALSE,"We're so glad to host an #AMA with @bobomaid on our Discord🚀as well as WL Giveaway😍

📍https://t.co/b88oc6cXp0
⏰1PM UTC, March 11th
🎁5 BOBO MAID WL Giveaway

❤️Like + RT and ask your questions about @bobomaid 
🙌Tag 3 Frens!
📢Follow @0xALINFT &amp; @bobomaid
⭐️Ending in 24hrs https://t.co/SUxtNbdHW7",187,167,204,,{'media_keys': ['3_1501929270637056000']},"{'hashtags': [{'start': 25, 'end': 29, 'tag': 'AMA'}], 'urls': [{'start': 86, 'end': 109, 'url': 'https://t.co/b88oc6cXp0', 'expanded_url': 'https://discord.gg/alinft', 'display_url': 'discord.gg/alinft'}, {'start': 275, 'end': 298, 'url': 'https://t.co/SUxtNbdHW7', 'expanded_url': 'https://twitter.com/0xALINFT/status/1501930330671878146/photo/1', 'display_url': 'pic.twitter.com/SUxtNbdHW7'}], 'mentions': [{'start': 35, 'end': 44, 'username': 'bobomaid', 'id': '1482945155858452484'}, {'start': 198, 'end': 207, 'username': 'bobomaid', 'id': '1482945155858452484'}, {'start': 231, 'end': 240, 'username': '0xALINFT', 'id': '1473561489634037760'}, {'start': 247, 'end': 256, 'username': 'bobomaid', 'id': '1482945155858452484'}]}",3
17,1.50158E+18,2022-03-09 15:19:01+00:00,FALSE,"RT @x_metaverse: 🔥TerraCottaWarriors &amp; Ali whitelist giveaway🔥

Requirements: 
🙏Follow @x_metaverse &amp; @0xALINFT 
♥️RT &amp; Like 
🗨️Tag 3 Frien…",51,0,0,,,"{'mentions': [{'start': 3, 'end': 15, 'username': 'x_metaverse', 'id': '1431269839650234369'}, {'start': 91, 'end': 103, 'username': 'x_metaverse', 'id': '1431269839650234369'}, {'start': 110, 'end': 119, 'username': '0xALINFT', 'id': '1473561489634037760'}]}",0
18,1.50123E+18,2022-03-08 16:28:54+00:00,FALSE,"ALI &amp; His Friends🦊 x Gummies Gang🍭

We have teamed up with Gummies Gang to give away some Yummy Goodies!🍯

🎁3x Gummies Gang Whitelist🍪

🍿Like + RT
🍪Tag 3 Frens! 
🥕Follow @0xALINFT &amp; @GummiesGangNFT 

⭐️Ending in 24hrs🍭 https://t.co/t129CRhv4m",1902,1931,2005,,{'media_keys': ['3_1501232939840905217']},"{'urls': [{'start': 227, 'end': 250, 'url': 'https://t.co/t129CRhv4m', 'expanded_url': 'https://twitter.com/0xALINFT/status/1501233508815032322/photo/1', 'display_url': 'pic.twitter.com/t129CRhv4m'}], 'mentions': [{'start': 174, 'end': 183, 'username': '0xALINFT', 'id': '1473561489634037760'}, {'start': 190, 'end': 205, 'username': 'GummiesGangNFT', 'id': '1494937774402662400'}]}",14
19,1.50065E+18,2022-03-07 02:00:23+00:00,TRUE,"@MetaFriendsNFT Winners 🏆
• @joe_bayc
• @EvelynW34110111
• @SpaceFlywheel
• @Creatoz5
• @robertdarm77

✔️ https://t.co/hjcHTnrzWn
Please DM ALI your Discord ID and ETH Wallet address with proof.",1,5,15,,,"{'urls': [{'start': 106, 'end': 129, 'url': 'https://t.co/hjcHTnrzWn', 'expanded_url': 'https://twitterpicker.com/d/er9nyzxr', 'display_url': 'twitterpicker.com/d/er9nyzxr'}], 'mentions': [{'start': 0, 'end': 15, 'username': 'MetaFriendsNFT', 'id': '1469131912899821578'}, {'start': 28, 'end': 37, 'username': 'joe_bayc', 'id': '2496754370'}, {'start': 40, 'end': 56, 'username': 'EvelynW34110111', 'id': '1285307504671383554'}, {'start': 59, 'end': 73, 'username': 'SpaceFlywheel', 'id': '1309425481461231616'}, {'start': 76, 'end': 85, 'username': 'Creatoz5', 'id': '1320192675358752768'}, {'start': 88, 'end': 101, 'username': 'robertdarm77', 'id': '1452998590994034692'}]}",0
20,1.49979E+18,2022-03-04 16:36:59+00:00,FALSE,"MetaFriends x ALINFT giveaway

🎁5 WL from our friends @MetaFriendsNFT

To enter 👇
✅ Follow @0xALINFT and @MetaFriendsNFT 
✅ ❤️ &amp; RT &amp; Tag 3 friends
✅ Join Discord: https://t.co/7jPycxw9yW

Winners will be announced in 24 hours 📢 https://t.co/3AieO2rfl3",481,511,549,,{'media_keys': ['3_1499785934199738368']},"{'urls': [{'start': 172, 'end': 195, 'url': 'https://t.co/7jPycxw9yW', 'expanded_url': 'https://discord.gg/SS9Vw9YJpf', 'display_url': 'discord.gg/SS9Vw9YJpf'}, {'start': 237, 'end': 260, 'url': 'https://t.co/3AieO2rfl3', 'expanded_url': 'https://twitter.com/0xALINFT/status/1499785990764118024/photo/1', 'display_url': 'pic.twitter.com/3AieO2rfl3'}], 'mentions': [{'start': 54, 'end': 69, 'username': 'MetaFriendsNFT', 'id': '1469131912899821578'}, {'start': 91, 'end': 100, 'username': '0xALINFT', 'id': '1473561489634037760'}, {'start': 105, 'end': 120, 'username': 'MetaFriendsNFT', 'id': '1469131912899821578'}]}",6
21,1.49922E+18,2022-03-03 03:22:23+00:00,FALSE,"Airdrop initiated🎁
Be patient, it takes awhile to airdrop All 8102 NFTs with the gas❤️ https://t.co/u4qvpXoBW4",12,12,65,,,"{'urls': [{'start': 87, 'end': 110, 'url': 'https://t.co/u4qvpXoBW4', 'expanded_url': 'https://twitter.com/0xALINFT/status/1498051422255923200', 'display_url': 'twitter.com/0xALINFT/statu…'}]}",1
22,1.49876E+18,2022-03-01 20:58:38+00:00,TRUE,"@Play_Ukiyo Winners 🏆
• @PazendPyrus358
• @AIex_3
• @queenmichelle62
• @junhuiwifeplz
• @MambajambaGod

✔️ https://t.co/8h8fyhptyi 
DM Ali your Discord ID &amp; Wallet address with this proof!",0,4,14,,,"{'urls': [{'start': 107, 'end': 130, 'url': 'https://t.co/8h8fyhptyi', 'expanded_url': 'https://twitterpicker.com/d/mst5ssdu', 'display_url': 'twitterpicker.com/d/mst5ssdu'}], 'mentions': [{'start': 0, 'end': 11, 'username': 'Play_Ukiyo', 'id': '1448902818547453952'}, {'start': 24, 'end': 39, 'username': 'PazendPyrus358', 'id': '2503673904'}, {'start': 42, 'end': 49, 'username': 'AIex_3', 'id': '2742928070'}, {'start': 52, 'end': 68, 'username': 'queenmichelle62', 'id': '1286269091280551937'}, {'start': 71, 'end': 85, 'username': 'junhuiwifeplz', 'id': '937665318540812288'}, {'start': 88, 'end': 102, 'username': 'MambajambaGod', 'id': '948540520682356736'}]}",0
23,1.49824E+18,2022-02-28 10:26:37+00:00,FALSE,"Ali &amp; His Friends X Ukiyo
🥳WL Giveaway🥳

Requirements: 
🙏Follow @0xALINFT &amp; @Play_Ukiyo
♥️RT &amp; Like 
🗨️Tag 3 Friends

⏰5 winners will be picked in 24 hours!

#NFT #NFTCommunity #NFTGiveaways #WHITELISTING #NFTs #MMORPG https://t.co/cOmaie3FK1",807,951,869,,{'media_keys': ['7_1498242832124895238']},"{'hashtags': [{'start': 170, 'end': 174, 'tag': 'NFT'}, {'start': 175, 'end': 188, 'tag': 'NFTCommunity'}, {'start': 189, 'end': 202, 'tag': 'NFTGiveaways'}, {'start': 203, 'end': 216, 'tag': 'WHITELISTING'}, {'start': 217, 'end': 222, 'tag': 'NFTs'}, {'start': 223, 'end': 230, 'tag': 'MMORPG'}], 'annotations': [{'start': 0, 'end': 2, 'probability': 0.4991, 'type': 'Person', 'normalized_text': 'Ali'}], 'urls': [{'start': 231, 'end': 254, 'url': 'https://t.co/cOmaie3FK1', 'expanded_url': 'https://twitter.com/0xALINFT/status/1498243235059175424/video/1', 'display_url': 'pic.twitter.com/cOmaie3FK1'}], 'mentions': [{'start': 68, 'end': 77, 'username': '0xALINFT', 'id': '1473561489634037760'}, {'start': 84, 'end': 95, 'username': 'Play_Ukiyo', 'id': '1448902818547453952'}]}",8
24,1.49805E+18,2022-02-27 21:44:26+00:00,FALSE,"As priorly announced, we have taken the holder snapshot for the airdrop of 3D Assets today on February 27th, 2022 @ 16:00 UTC ❤️
The block height of the snapshot is: 14289187🎁 https://t.co/rxPibD8BSb",6,3,36,,,"{'urls': [{'start': 176, 'end': 199, 'url': 'https://t.co/rxPibD8BSb', 'expanded_url': 'https://twitter.com/0xALINFT/status/1497607278832209926', 'display_url': 'twitter.com/0xALINFT/statu…'}]}",2
25,1.49761E+18,2022-02-26 16:19:34+00:00,FALSE,"- Tomorrow, February 27th, 2022 @ 16:00 UTC a snapshot will be taken of all holders.
-This snapshot will ensure you receive the airdrop of 3D Assets that will be released March 2nd, 2022 

Don’t forget to check out these assets here: https://t.co/UxWxzgTJOe https://t.co/JNIMPtbNnN",17,7,49,,,"{'urls': [{'start': 234, 'end': 257, 'url': 'https://t.co/UxWxzgTJOe', 'expanded_url': 'https://oncyber.io/alinft-1', 'display_url': 'oncyber.io/alinft-1'}, {'start': 258, 'end': 281, 'url': 'https://t.co/JNIMPtbNnN', 'expanded_url': 'https://twitter.com/0xALINFT/status/1497246777266688000', 'display_url': 'twitter.com/0xALINFT/statu…'}]}",2
26,1.49725E+18,2022-02-25 16:27:03+00:00,FALSE,"📸The snapshot of the holders addresses will be taken on February 27, 2022 and the airdrop will be made on March 2, 2022

🎁- 10 random 3D assets will be airdropped 
👀- ERC-1155 token 

Please turn on🔔for the specific times as it will be announced tomorrow😍 https://t.co/jSBcMkM4KZ",15,12,72,,,"{'urls': [{'start': 256, 'end': 279, 'url': 'https://t.co/jSBcMkM4KZ', 'expanded_url': 'https://twitter.com/0xALINFT/status/1496193805292556288', 'display_url': 'twitter.com/0xALINFT/statu…'}]}",1
27,1.49625E+18,2022-02-22 22:35:46+00:00,FALSE,Which one did you like the best? Post it down below!❤️ https://t.co/M3m4QcvNPh,9,36,66,,,"{'urls': [{'start': 55, 'end': 78, 'url': 'https://t.co/M3m4QcvNPh', 'expanded_url': 'https://twitter.com/Rarity_Sniffer/status/1496251659093266434', 'display_url': 'twitter.com/Rarity_Sniffer…'}]}",2
28,1.49625E+18,2022-02-22 22:34:17+00:00,FALSE,"❤️Share your #ALINFT with @0xALINFT. Let's see what you got!👀

😍Check your rarity here:
https://t.co/8Vkh050WQH https://t.co/7WPiYJZMlk",16,33,77,,{'media_keys': ['3_1496251783454212097']},"{'hashtags': [{'start': 13, 'end': 20, 'tag': 'ALINFT'}], 'urls': [{'start': 88, 'end': 111, 'url': 'https://t.co/8Vkh050WQH', 'expanded_url': 'https://raritysniffer.com/viewcollection/alinftofficial', 'display_url': 'raritysniffer.com/viewcollection…'}, {'start': 112, 'end': 135, 'url': 'https://t.co/7WPiYJZMlk', 'expanded_url': 'https://twitter.com/0xALINFT/status/1496252029773221894/photo/1', 'display_url': 'pic.twitter.com/7WPiYJZMlk'}], 'mentions': [{'start': 26, 'end': 35, 'username': '0xALINFT', 'id': '1473561489634037760'}]}",1
29,1.49619E+18,2022-02-22 18:42:55+00:00,TRUE,@oncyber_io A brief family portrait for those cuties. https://t.co/AyK0a8F4My,12,2,79,,{'media_keys': ['3_1496193590376030210']},"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/AyK0a8F4My', 'expanded_url': 'https://twitter.com/0xALINFT/status/1496193805292556288/photo/1', 'display_url': 'pic.twitter.com/AyK0a8F4My'}], 'mentions': [{'start': 0, 'end': 11, 'username': 'oncyber_io', 'id': '1376904088177283074'}]}",1
30,1.49619E+18,2022-02-22 18:39:24+00:00,FALSE,"📢Currently, the contract of 3D model asset #airdrop is under development. So please pay attention to the upcoming announcements for the specific time of the snapshot and the dates of the airdrop! Lastly, thank you for your support and love of Ali. https://t.co/M66UyblTbO",8,3,43,,,"{'hashtags': [{'start': 43, 'end': 51, 'tag': 'airdrop'}], 'annotations': [{'start': 244, 'end': 246, 'probability': 0.8136, 'type': 'Person', 'normalized_text': 'Ali'}], 'urls': [{'start': 248, 'end': 271, 'url': 'https://t.co/M66UyblTbO', 'expanded_url': 'https://twitter.com/0xALINFT/status/1496192633189900307', 'display_url': 'twitter.com/0xALINFT/statu…'}]}",1
31,1.49619E+18,2022-02-22 18:38:16+00:00,TRUE,"4/4 All 3D model assets will be distributed under the ERC-1155 standard format. Thus, all users who have our assets can display them @oncyber_io and invite their friends to visit! Some 3D model assets are currently being displayed OnCyber now right here: https://t.co/UxWxzgC8WG",7,4,49,,,"{'urls': [{'start': 255, 'end': 278, 'url': 'https://t.co/UxWxzgC8WG', 'expanded_url': 'https://oncyber.io/alinft-1', 'display_url': 'oncyber.io/alinft-1', 'images': [{'url': 'https://pbs.twimg.com/news_img/1496192637052899332/6tfYCFy4?format=jpg&name=orig', 'width': 3584, 'height': 1024}, {'url': 'https://pbs.twimg.com/news_img/1496192637052899332/6tfYCFy4?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': '3D ALINFT Gallery', 'description': 'Fully immersive NFT show on Cyber.', 'unwound_url': 'https://oncyber.io/alinft-1'}], 'mentions': [{'start': 133, 'end': 144, 'username': 'oncyber_io', 'id': '1376904088177283074'}]}",1
32,1.49619E+18,2022-02-22 18:38:15+00:00,TRUE,"3/4
6. Wind Energy Ali, quantity 810🎐
7. Metal Ali, quantity 810🦾
8. Metal gift box Ali, quantity 810🎁
9. Crystal ball town Ali, quantity 810🔮
10. Lunar Ali, quantity 810🌙",3,1,17,,,,0
33,1.49619E+18,2022-02-22 18:38:15+00:00,TRUE,"2/4
1. Black Diamond Ali, quantity 812🏂
2. Panda Ali, quantity 810🐼
3. Carousel Ali, quantity 810🎠
4. Cosmonaut Ali, quantity 810👨‍🚀
5. UFO Ali, quantity 810🛸",3,2,18,,,,0
34,1.49619E+18,2022-02-22 18:38:14+00:00,FALSE,"1/4 📢There has been lots of buzz in the #Aliverse for more details regarding the upcoming #airdrop of 3D assets, here you can find everything you need to know regarding our airdrop!
😍- 8102 total 3D model assets
👀- It will be divided into 10 different themes of 3D model assets",33,10,109,,,"{'hashtags': [{'start': 40, 'end': 49, 'tag': 'Aliverse'}, {'start': 90, 'end': 98, 'tag': 'airdrop'}]}",2
35,1.4958E+18,2022-02-21 16:34:40+00:00,TRUE,3/3 Ali and Peach have been talking and they cant keep these secret any longer.....😍 https://t.co/EAP8GGIjO3,53,17,155,,"{'media_keys': ['3_1495798224757526533', '3_1495798241589297153']}","{'annotations': [{'start': 4, 'end': 6, 'probability': 0.5467, 'type': 'Person', 'normalized_text': 'Ali'}, {'start': 12, 'end': 16, 'probability': 0.5264, 'type': 'Person', 'normalized_text': 'Peach'}], 'urls': [{'start': 85, 'end': 108, 'url': 'https://t.co/EAP8GGIjO3', 'expanded_url': 'https://twitter.com/0xALINFT/status/1495799143129882629/photo/1', 'display_url': 'pic.twitter.com/EAP8GGIjO3'}, {'start': 85, 'end': 108, 'url': 'https://t.co/EAP8GGIjO3', 'expanded_url': 'https://twitter.com/0xALINFT/status/1495799143129882629/photo/1', 'display_url': 'pic.twitter.com/EAP8GGIjO3'}]}",9
36,1.4958E+18,2022-02-21 16:34:39+00:00,TRUE,"2/3📢Our genesis drop will include Ali and his girlfriend Peach as its main characters! It is almost time to welcome the internets favorite couple into the #Metaverse!💏

P.S: Ali's other amazing frens are excited to be joining us in the metaverse in up-coming collections❤️",11,1,60,,,"{'hashtags': [{'start': 155, 'end': 165, 'tag': 'Metaverse'}], 'annotations': [{'start': 35, 'end': 37, 'probability': 0.908, 'type': 'Person', 'normalized_text': 'Ali'}]}",1
37,1.4958E+18,2022-02-21 16:34:38+00:00,FALSE,"1/3🦊#ALINFT's rarity ranks are divided into seven parts: Background, Role, Clothes, Expression, Headgear, Eyes, &amp; Props.

🎨100+ unique traits are displayed under each section, which are the primary factors affecting rarity.

👀Hint: There will be more Ali's then Peach's😉",53,18,145,,,"{'hashtags': [{'start': 4, 'end': 11, 'tag': 'ALINFT'}]}",5
